"Area","Item","Element","Unit","Year","Year_Value","Flag"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1987",20514.5652,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1988",16249.7075,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1989",20741.4435,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1990",22452.3424,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1991",20558.3958,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1992",24524.8633,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1993",19607.8307,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1994",24999.6245,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1995",20822.8304,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1996",23989.8911,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1997",24698.136,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1998",25369.4859,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","1999",24414.343,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2000",24825.1497,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2001",23913.6595,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2002",22198.5413,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2003",24664.9222,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2004",27285.4401,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2005",26057.0568,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2006",24740.5341,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2007",27546.0047,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2008",27989.2322,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2009",29029.3162,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2010",28194.9702,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2011",26846.8112,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2012",25890.4752,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2013",29682.9907,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2014",30943.6284,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2015",30478.5189,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2016",33153.9853,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2017",31318.4645,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2030",32687.879,"A"
"United States of America","Crop Residues","Emissions (CO2eq)","gigagrams","2050",34374.5208,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1961",12322.2258,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1962",12078.6965,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1963",12773.2197,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1964",12219.9488,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1965",13568.2267,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1966",13794.4509,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1967",15252.0152,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1968",15245.2293,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1969",15234.445,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1970",14364.3534,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1971",17018.9866,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1972",16522.718,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1973",17929.1518,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1974",15959.7197,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1975",18859.9075,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1976",18786.4815,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1977",19981.0726,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1978",20476.0643,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1979",22569.2255,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1980",20632.0353,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1981",24122.8217,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1982",24537.6598,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1983",17182.1392,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1984",22954.2396,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1985",24515.0376,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1986",22345.9297,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1987",20514.5652,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1988",16249.7075,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1989",20741.4435,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1990",22452.3424,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1991",20558.3958,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1992",24524.8633,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1993",19607.8307,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1994",24999.6245,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1995",20822.8304,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1996",23989.8911,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1997",24698.136,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1998",25369.4859,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","1999",24414.343,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2000",24825.1497,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2001",23913.6595,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2002",22198.5413,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2003",24664.9222,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2004",27285.4401,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2005",26057.0568,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2006",24740.5341,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2007",27546.0047,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2008",27989.2322,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2009",29029.3162,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2010",28194.9702,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2011",26846.8112,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2012",25890.4752,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2013",29682.9907,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2014",30943.6284,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2015",30478.5189,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2016",33153.9853,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2017",31318.4645,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2030",32687.879,"A"
"United States of America","Crop Residues","Emissions (CO2eq) from N2O","gigagrams","2050",34374.5208,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1961",39.7491,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1962",38.9635,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1963",41.2039,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1964",39.4192,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1965",43.7685,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1966",44.4982,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1967",49.2,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1968",49.1782,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1969",49.1434,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1970",46.3366,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1971",54.9,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1972",53.2991,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1973",57.836,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1974",51.483,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1975",60.8384,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1976",60.6016,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1977",64.4551,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1978",66.0518,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1979",72.804,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1980",66.555,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1981",77.8156,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1982",79.1537,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1983",55.4263,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1984",74.0459,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1985",79.0808,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1986",72.0836,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1987",66.176,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1988",52.4184,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1989",66.9079,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1990",72.4269,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1991",66.3174,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1992",79.1125,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1993",63.2511,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1994",80.6439,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1995",67.1704,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1996",77.3867,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1997",79.6714,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1998",81.8371,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","1999",78.7559,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2000",80.0811,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2001",77.1408,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2002",71.6082,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2003",79.5643,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2004",88.0175,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2005",84.055,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2006",79.8082,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2007",88.8581,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2008",90.2878,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2009",93.643,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2010",90.9515,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2011",86.6026,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2012",83.5177,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2013",95.7516,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2014",99.8182,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2015",98.3178,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2016",106.9483,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2017",101.0273,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2030",105.4448,"A"
"United States of America","Crop Residues","Emissions (N2O)","gigagrams","2050",110.8856,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1961",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1962",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1963",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1964",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1965",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1966",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1967",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1968",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1969",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1970",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1971",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1972",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1973",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1974",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1975",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1976",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1977",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1978",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1979",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1980",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1981",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1982",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1983",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1984",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1985",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1986",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1987",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1988",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1989",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1990",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1991",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1992",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1993",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1994",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1995",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1996",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1997",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1998",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","1999",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2000",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2001",8341.3437,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2002",8341.6308,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2003",8337.9515,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2004",8328.1792,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2005",8320.0686,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2006",8310.048,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2007",8308.0349,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2008",8301.9172,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2009",8295.967,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2010",8294.7102,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2011",8289.3154,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2012",8278.8895,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2013",8259.389,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2014",8248.5888,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2015",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2016",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2017",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2030",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq)","gigagrams","2050",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1961",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1962",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1963",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1964",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1965",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1966",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1967",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1968",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1969",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1970",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1971",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1972",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1973",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1974",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1975",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1976",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1977",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1978",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1979",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1980",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1981",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1982",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1983",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1984",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1985",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1986",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1987",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1988",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1989",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1990",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1991",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1992",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1993",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1994",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1995",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1996",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1997",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1998",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","1999",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2000",8354.0065,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2001",8341.3437,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2002",8341.6308,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2003",8337.9515,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2004",8328.1792,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2005",8320.0686,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2006",8310.048,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2007",8308.0349,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2008",8301.9172,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2009",8295.967,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2010",8294.7102,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2011",8289.3154,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2012",8278.8895,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2013",8259.389,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2014",8248.5888,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2015",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2016",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2017",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2030",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (CO2eq) from N2O","gigagrams","2050",8241.492,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1961",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1962",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1963",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1964",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1965",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1966",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1967",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1968",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1969",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1970",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1971",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1972",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1973",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1974",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1975",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1976",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1977",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1978",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1979",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1980",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1981",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1982",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1983",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1984",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1985",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1986",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1987",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1988",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1989",NA,NA
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1990",26.9484,"A"
"United States of America","Cultivation of Organic Soils","Emissions (N2O)","gigagrams","1991",26.9484,"A"
